Y,Z,Tangent_Y,Tangent_Z,Normal_Y,Normal_Z
17.22992923076923,5.35394683120041,0.9926713006579507,0.12084572334200612,-0.12084572334200612,0.9926713006579507
17.31586846153846,5.363885551371855,0.9941027677061197,0.10844209163896129,-0.10844209163896129,0.9941027677061197
17.401807692307692,5.3726149333747,0.9956486603564624,0.09318661454512615,-0.09318661454512615,0.9956486603564624
17.487746923076923,5.379896985725557,0.9971428732681663,0.07553866751873262,-0.07553866751873262,0.9971428732681663
17.573686153846154,5.3856952797306255,0.9982275990704783,0.059511851374231414,-0.059511851374231414,0.9982275990704783
17.659625384615385,5.390218415757526,0.9989400365733471,0.04603046090188768,-0.04603046090188768,0.9989400365733471
17.745564615384616,5.3936897823271135,0.9993831450332341,0.03511879017679347,-0.03511879017679347,0.9993831450332341
17.831503846153844,5.396332767960242,0.9996410463511427,0.026791387608567422,-0.026791387608567422,0.9996410463511427
17.917443076923078,5.39837076117777,0.9997782924339561,0.021056257451007917,-0.021056257451007917,0.9997782924339561
18.003382307692306,5.400027150500551,0.9998394714587315,0.017917346709943282,-0.017917346709943282,0.9998394714587315
18.08932153846154,5.401525324449441,0.9998490211557078,0.01737627388057095,-0.01737627388057095,0.9998490211557078
18.175260769230768,5.403088671545294,0.9998111559988545,0.019433279194062743,-0.019433279194062743,0.9998111559988545
18.261200000000002,5.404940580308969,0.9997098567623935,0.024087388652873156,-0.024087388652873156,0.9997098567623935
18.34713923076923,5.4073012360262815,0.9995153701810903,0.031129162721761344,-0.031129162721761344,0.9995153701810903
18.43307846153846,5.410329440026224,0.9992197657156991,0.03949506048942727,-0.03949506048942727,0.9992197657156991
18.519017692307692,5.414128748609775,0.9987972788087396,0.04903056030943079,-0.04903056030943079,0.9987972788087396
18.604956923076923,5.418800746903555,0.9982146573935732,0.05972853392333754,-0.05972853392333754,0.9982146573935732
18.690896153846154,5.424447020034186,0.9974349264555445,0.07157909950972155,-0.07157909950972155,0.9974349264555445
18.776835384615385,5.431169153128288,0.9964176250165735,0.08456900470226196,-0.08456900470226196,0.9964176250165735
18.862774615384616,5.439068731312483,0.995119121425944,0.0986809716837902,-0.0986809716837902,0.995119121425944
18.948713846153844,5.44824733971339,0.9934930195814008,0.1138930201681853,-0.1138930201681853,0.9934930195814008
19.034653076923078,5.458806563457631,0.9914906673613636,0.1301777881795428,-0.1301777881795428,0.9914906673613636
19.120592307692306,5.470847987671825,0.9890617760954025,0.14750187479150279,-0.14750187479150279,0.9890617760954025
19.20653153846154,5.484452530502455,0.9863500556095136,0.16466198042993893,-0.16466198042993893,0.9863500556095136
19.292470769230768,5.499385629600943,0.9842447962543643,0.1768111451413762,-0.1768111451413762,0.9842447962543643
19.378410000000002,5.515166632929092,0.9830190621883749,0.1835034696519055,-0.1835034696519055,0.9830190621883749
19.46434923076923,5.53130836862076,0.9827765532251466,0.18479785288498546,-0.18479785288498546,0.9827765532251466
19.55028846153846,5.547323664809796,0.9835371414903272,0.18070609095721243,-0.18070609095721243,0.9835371414903272
19.636227692307692,5.562725349630057,0.9852378011474903,0.1711913408734756,-0.1711913408734756,0.9852378011474903
19.722166923076923,5.577026251215393,0.9877297139003275,0.15617302032802313,-0.15617302032802313,0.9877297139003275
19.808106153846154,5.589739197699662,0.9907720566296117,0.13553867271716094,-0.13553867271716094,0.9907720566296117
19.89404538461538,5.600377017216714,0.9940237626266931,0.10916391039840886,-0.10916391039840886,0.9940237626266931
19.979984615384616,5.608452537900407,0.997035584401057,0.07694181852570757,-0.07694181852570757,0.997035584401057
20.065923846153844,5.613529594344798,0.9991340455058388,0.04160720023188601,-0.04160720023188601,0.9991340455058388
20.151863076923078,5.615831337442385,0.9999120338427475,0.013263656225188982,-0.013263656225188982,0.9999120338427475
20.237802307692306,5.616040076424919,0.9999750390773198,-0.007065495192333307,0.007065495192333307,0.9999750390773198
20.32374153846154,5.614847445381688,0.9998128756791317,-0.019344601991907632,0.019344601991907632,0.9998128756791317
20.409680769230768,5.612945078401983,0.9997220410043195,-0.02357627473028519,0.02357627473028519,0.9997220410043195
20.495620000000002,5.611024609575095,0.99980464082841,-0.01976563123135491,0.01976563123135491,0.99980464082841
20.58155923076923,5.6097776729903135,0.9999687315478788,-0.007907966017025862,0.007907966017025862,0.9999687315478788
20.667498461538464,5.609895902736928,0.9999279956514657,0.012000146350863139,-0.012000146350863139,0.9999279956514657
20.753437692307692,5.612070932904231,0.9992026267294919,0.03992631634503014,-0.03992631634503014,0.9992026267294919
20.83937692307692,5.616994397581512,0.9971272162753052,0.07574506296162663,-0.07574506296162663,0.9971272162753052
20.925316153846154,5.625321149644746,0.99314239265627,0.11691102560913268,-0.11691102560913268,0.99314239265627
21.01125538461538,5.637054538938922,0.9883143674780034,0.15242936408892446,-0.15242936408892446,0.9883143674780034
21.097194615384616,5.6516390316863285,0.9834778187521747,0.18102867182428511,-0.18102867182428511,0.9834778187521747
21.183133846153844,5.668500973422892,0.9791949969191284,0.20292155629343098,-0.20292155629343098,0.9791949969191284
21.26907307692308,5.687066709684542,0.9758763220673,0.21832408027608732,-0.21832408027608732,0.9758763220673
21.355012307692306,5.706762586007203,0.9737979613035167,0.22741488641053054,-0.22741488641053054,0.9737979613035167
21.44095153846154,5.727014947926805,0.9731174560642867,0.23030939343190354,-0.23030939343190354,0.9731174560642867
21.526890769230768,5.7472501409792764,0.9738840651795845,0.22704587111261618,-0.22704587111261618,0.9738840651795845
21.612830000000002,5.766894510700542,0.9760422180131706,0.21758122312352787,-0.21758122312352787,0.9760422180131706
21.69876923076923,5.7853744026265295,0.979427626472476,0.20179574946587006,-0.20179574946587006,0.979427626472476
21.784708461538465,5.8021521537870795,0.9834132881363106,0.18137889821291103,-0.18137889821291103,0.9834132881363106
21.870647692307692,5.81715361421508,0.9866318712587302,0.16296487540723784,-0.16296487540723784,0.9866318712587302
21.95658692307692,5.830626590053694,0.9891001684133514,0.1472442081872158,-0.1472442081872158,0.9891001684133514
22.042526153846154,5.842825383650342,0.9909417687003206,0.13429225981075912,-0.13429225981075912,0.9909417687003206
22.12846538461538,5.8540042973524375,0.992261757314103,0.12416362177356205,-0.12416362177356205,0.992261757314103
22.214404615384616,5.864417633507399,0.9931441430336336,0.11689615544571914,-0.11689615544571914,0.9931441430336336
22.300343846153844,5.874319694462643,0.9936500972712677,0.11251437327204064,-0.11251437327204064,0.9936500972712677
