X,Y,Z
32.0839,7.66301,4.86376
31.7987,7.14695,4.85101
29.8389,4.84725,4.84362
29.9917,4.78539,4.82978
29.9935,4.94218,4.83884
30.08,4.65837,4.81502
36.0686,8.98178,4.64819
29.8988,5.22643,4.85837
29.9891,5.0953,4.84726
30.0909,5.22035,4.8475
35.6309,8.98469,4.70186
35.4996,8.95814,4.71364
35.7337,9.12016,4.70525
35.5372,9.14008,4.72927
32.2327,7.91798,4.86977
33.0705,4.7632,4.50949
30.6767,4.68164,4.76601
33.7628,8.99333,4.85902
33.9379,9.07781,4.85471
30.2293,5.39371,4.84804
32.3818,8.48343,4.88821
31.108,6.16744,4.83634
31.6127,6.88378,4.84673
34.5013,4.91739,4.3307
34.2253,4.74452,4.34986
35.7671,5.99809,4.27954
33.936,4.92069,4.41323
33.6472,4.74714,4.43198
35.8216,6.38017,4.32658
34.0306,4.74432,4.37806
35.7066,5.62055,4.23616
31.8735,4.74272,4.64927
31.2743,4.71193,4.71043
35.66,5.21736,4.19009
