x,y,z
3.363437145233154268e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.363437145233154268e+01,3.156362533569335938e+01,2.025852389633655548e-01
4.851064192823001164e+00,0.000000000000000000e+00,-2.904042553901672541e+00
4.851064192823001164e+00,0.000000000000000000e+00,3.059395146369934260e+00
6.140450162887574059e+00,2.254544734954833984e+00,-2.796248674392700195e+00
6.140450162887574059e+00,2.254544734954833984e+00,2.947202444076538086e+00
1.085286058698381595e+01,4.509089469909667969e+00,-2.220864331722260054e+00
1.085286058698381595e+01,4.509089469909667969e+00,2.381695067882538375e+00
1.691189072200230825e+01,6.763634204864501953e+00,-1.629445165395737138e+00
1.691189072200230825e+01,6.763634204864501953e+00,1.770143955945969072e+00
2.056713436944144036e+01,9.018178939819335938e+00,-1.087519881129264787e+00
2.056713436944144036e+01,9.018178939819335938e+00,1.201672849059105319e+00
2.259871725627354166e+01,1.127272415161132812e+01,-6.627837747335435514e-01
2.259871725627354166e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.415270756040300526e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.415270756040300526e+01,1.352726840972900391e+01,4.633316248655318659e-01
2.553917085102626672e+01,1.578181266784667969e+01,-3.545761212706566301e-01
2.553917085102626672e+01,1.578181266784667969e+01,3.753140375018120256e-01
2.668919611794607860e+01,1.803635787963867188e+01,-3.341050788760185353e-01
2.668919611794607860e+01,1.803635787963867188e+01,3.555687412619590870e-01
2.786873805182320396e+01,2.029090309143066406e+01,-3.130981400609016418e-01
2.786873805182320396e+01,2.029090309143066406e+01,3.314491286873817444e-01
2.909749625342232449e+01,2.254544830322265625e+01,-2.825810544192790541e-01
2.909749625342232449e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.039869050707136111e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.039869050707136111e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.170163621357508887e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.170163621357508887e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.297500710078648467e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.297500710078648467e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.413535448891776269e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.413535448891776269e+01,3.156362533569335938e+01,2.025852389633655548e-01
1.068141141746725431e+01,0.000000000000000000e+00,-2.904042553901672541e+00
1.068141141746725431e+01,0.000000000000000000e+00,3.059395146369934260e+00
1.172227663993835733e+01,2.254544734954833984e+00,-2.796248674392700195e+00
1.172227663993835733e+01,2.254544734954833984e+00,2.947202444076538086e+00
1.555025890895298346e+01,4.509089469909667969e+00,-2.220864331722260054e+00
1.555025890895298346e+01,4.509089469909667969e+00,2.381695067882538375e+00
2.038953206198556956e+01,6.763634204864501953e+00,-1.629445165395737138e+00
2.038953206198556956e+01,6.763634204864501953e+00,1.770143955945969072e+00
2.303911205019269914e+01,9.018178939819335938e+00,-1.087519881129264787e+00
2.303911205019269914e+01,9.018178939819335938e+00,1.201672849059105319e+00
2.422847811835152854e+01,1.127272415161132812e+01,-6.627837747335435514e-01
2.422847811835152854e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.519127958842685899e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.519127958842685899e+01,1.352726840972900391e+01,4.633316248655318659e-01
2.646637623650687487e+01,1.578181266784667969e+01,-3.545761212706566301e-01
2.646637623650687487e+01,1.578181266784667969e+01,3.753140375018120256e-01
2.758423677171979449e+01,1.803635787963867188e+01,-3.341050788760185353e-01
2.758423677171979449e+01,1.803635787963867188e+01,3.555687412619590870e-01
2.871647991452897841e+01,2.029090309143066406e+01,-3.130981400609016418e-01
2.871647991452897841e+01,2.029090309143066406e+01,3.314491286873817444e-01
2.988408684049333530e+01,2.254544830322265625e+01,-2.825810544192790541e-01
2.988408684049333530e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.112279998234340184e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.112279998234340184e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.238159153802054391e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.238159153802054391e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.363077847617012850e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.363077847617012850e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.463633752550397560e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.463633752550397560e+01,3.156362533569335938e+01,2.025852389633655548e-01
1.651175864211150568e+01,0.000000000000000000e+00,-2.904042553901672541e+00
1.651175864211150568e+01,0.000000000000000000e+00,3.059395146369934260e+00
1.730410311698913972e+01,2.254544734954833984e+00,-2.796248674392700195e+00
1.730410311698913972e+01,2.254544734954833984e+00,2.947202444076538086e+00
2.024765723092215097e+01,4.509089469909667969e+00,-2.220864331722260054e+00
2.024765723092215097e+01,4.509089469909667969e+00,2.381695067882538375e+00
2.386717340196882731e+01,6.763634204864501953e+00,-1.629445165395737138e+00
2.386717340196882731e+01,6.763634204864501953e+00,1.770143955945969072e+00
2.551108973094395438e+01,9.018178939819335938e+00,-1.087519881129264787e+00
2.551108973094395438e+01,9.018178939819335938e+00,1.201672849059105319e+00
2.585823898042951186e+01,1.127272415161132812e+01,-6.627837747335435514e-01
2.585823898042951186e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.622985161645071628e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.622985161645071628e+01,1.352726840972900391e+01,4.633316248655318659e-01
2.739358162198748303e+01,1.578181266784667969e+01,-3.545761212706566301e-01
2.739358162198748303e+01,1.578181266784667969e+01,3.753140375018120256e-01
2.847927742549351038e+01,1.803635787963867188e+01,-3.341050788760185353e-01
2.847927742549351038e+01,1.803635787963867188e+01,3.555687412619590870e-01
2.956422177723475286e+01,2.029090309143066406e+01,-3.130981400609016418e-01
2.956422177723475286e+01,2.029090309143066406e+01,3.314491286873817444e-01
3.067067742756434257e+01,2.254544830322265625e+01,-2.825810544192790541e-01
3.067067742756434257e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.184690945761544612e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.184690945761544612e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.306154686246599539e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.306154686246599539e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.428654985155377943e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.428654985155377943e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.513732056209019561e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.513732056209019561e+01,3.156362533569335938e+01,2.025852389633655548e-01
2.234210586675575883e+01,0.000000000000000000e+00,-2.904042553901672541e+00
2.234210586675575883e+01,0.000000000000000000e+00,3.059395146369934260e+00
2.288592959403992211e+01,2.254544734954833984e+00,-2.796248674392700195e+00
2.288592959403992211e+01,2.254544734954833984e+00,2.947202444076538086e+00
2.494505555289132204e+01,4.509089469909667969e+00,-2.220864331722260054e+00
2.494505555289132204e+01,4.509089469909667969e+00,2.381695067882538375e+00
2.734481474195208506e+01,6.763634204864501953e+00,-1.629445165395737138e+00
2.734481474195208506e+01,6.763634204864501953e+00,1.770143955945969072e+00
2.798306741169520961e+01,9.018178939819335938e+00,-1.087519881129264787e+00
2.798306741169520961e+01,9.018178939819335938e+00,1.201672849059105319e+00
2.748799984250749873e+01,1.127272415161132812e+01,-6.627837747335435514e-01
2.748799984250749873e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.726842364447457001e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.726842364447457001e+01,1.352726840972900391e+01,4.633316248655318659e-01
2.832078700746809119e+01,1.578181266784667969e+01,-3.545761212706566301e-01
2.832078700746809119e+01,1.578181266784667969e+01,3.753140375018120256e-01
2.937431807926722627e+01,1.803635787963867188e+01,-3.341050788760185353e-01
2.937431807926722627e+01,1.803635787963867188e+01,3.555687412619590870e-01
3.041196363994053087e+01,2.029090309143066406e+01,-3.130981400609016418e-01
3.041196363994053087e+01,2.029090309143066406e+01,3.314491286873817444e-01
3.145726801463535338e+01,2.254544830322265625e+01,-2.825810544192790541e-01
3.145726801463535338e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.257101893288749039e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.257101893288749039e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.374150218691144687e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.374150218691144687e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.494232122693743037e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.494232122693743037e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.563830359867640851e+01,3.156362533569335938e+01,-1.874247528612613678e-01
