"PointID","x","y","z"
45858, 3.705075872364050e+01, 3.055636236236564e+00, 3.569504503756032e+00
45859, 3.705081611239014e+01, 3.056038711193412e+00, 3.569584467027932e+00
45860, 3.705088972494225e+01, 3.056554958141896e+00, 3.569687033841071e+00
45861, 3.705098442773053e+01, 3.057219098763884e+00, 3.569818982918960e+00
45862, 3.705110643101009e+01, 3.058074673599894e+00, 3.569988963887297e+00
45863, 3.705126374604428e+01, 3.059177844433280e+00, 3.570208133193540e+00
45864, 3.705146692791759e+01, 3.060602596805665e+00, 3.570491187136357e+00
45865, 3.705172833789155e+01, 3.062435557156115e+00, 3.570855331220961e+00
45866, 3.705206040158203e+01, 3.064763766335116e+00, 3.571317849801269e+00
45867, 3.705247658192463e+01, 3.067681485691188e+00, 3.571897456230310e+00
45868, 3.705299573660522e+01, 3.071320717486414e+00, 3.572620352122294e+00
45869, 3.705364321299712e+01, 3.075858823961450e+00, 3.573521733345944e+00
45870, 3.705445092025712e+01, 3.081518941838926e+00, 3.574645859049518e+00
45871, 3.705545858594659e+01, 3.088578645923230e+00, 3.576047748859133e+00
45872, 3.705671594064865e+01, 3.097385021707996e+00, 3.577796133326750e+00
45873, 3.705828686305371e+01, 3.108383301582409e+00, 3.579979059427234e+00
45874, 3.706025272284958e+01, 3.122139581789578e+00, 3.582708247027447e+00
45875, 3.706271169099332e+01, 3.139334850586377e+00, 3.586117621340941e+00
45876, 3.706577811805813e+01, 3.160758820896948e+00, 3.590361585653068e+00
45877, 3.706957393925686e+01, 3.187247116952308e+00, 3.595601719314978e+00
45878, 3.707421106361706e+01, 3.219554719962594e+00, 3.601980437765572e+00
45879, 3.707981292063679e+01, 3.258501163349716e+00, 3.609647717900290e+00
45880, 3.708655628111467e+01, 3.305251887498398e+00, 3.618812875345698e+00
45881, 3.709468206150021e+01, 3.361374868109212e+00, 3.629748641917851e+00
45882, 3.710453333818084e+01, 3.429070391462433e+00, 3.642822863409249e+00
45883, 3.711666850882220e+01, 3.511880652063438e+00, 3.658607824952678e+00
45884, 3.713192742446736e+01, 3.614992933917334e+00, 3.677875905822679e+00
45885, 3.715108435666797e+01, 3.742660968028549e+00, 3.701013040431226e+00
45886, 3.717420008548340e+01, 3.893783321847071e+00, 3.727155602154325e+00
45887, 3.720063265495850e+01, 4.062320226122039e+00, 3.754398222063858e+00
45888, 3.722961380070992e+01, 4.241551146370266e+00, 3.780749874404465e+00
45889, 3.726062852514795e+01, 4.426746168188083e+00, 3.804698783804113e+00
45890, 3.729287909003821e+01, 4.615565418864545e+00, 3.827335359338162e+00
45891, 3.732574876750307e+01, 4.806635408353429e+00, 3.849844092020435e+00
45892, 3.735893085155815e+01, 4.998318556353983e+00, 3.872176749079594e+00
45893, 3.739217889004703e+01, 5.189365821268471e+00, 3.894341370733558e+00
45894, 3.742535751931744e+01, 5.379184899583362e+00, 3.916422024506954e+00
45895, 3.745857314210761e+01, 5.568563348103449e+00, 3.938659457977615e+00
45896, 3.749144410571395e+01, 5.755502645854232e+00, 3.960960326726620e+00
45897, 3.752418303990743e+01, 5.941356804342517e+00, 3.983614032000128e+00
45898, 3.755692578381178e+01, 6.126725974734461e+00, 4.006680862657926e+00
45899, 3.758952832562714e+01, 6.310837231527461e+00, 4.029926986339667e+00
45900, 3.762215703217601e+01, 6.494760432766657e+00, 4.053352862678862e+00
45901, 3.765501936964066e+01, 6.679788465982655e+00, 4.076992745533585e+00
45902, 3.768805718502641e+01, 6.865718146741449e+00, 4.100687983389349e+00
45903, 3.772119893176902e+01, 7.052275048229895e+00, 4.124267289039805e+00
45904, 3.775447464385912e+01, 7.239759827434961e+00, 4.147628851662782e+00
45905, 3.778792353699338e+01, 7.428551735327098e+00, 4.170674106611367e+00
45906, 3.782153621579795e+01, 7.618817064555946e+00, 4.193332383985694e+00
45907, 3.785532637730954e+01, 7.810559658625881e+00, 4.215621047183922e+00
45908, 3.788930945565881e+01, 8.003737795644165e+00, 4.237563499510811e+00
45909, 3.792347545112872e+01, 8.198158623188545e+00, 4.259168589021482e+00
45910, 3.795776882294020e+01, 8.393363907059292e+00, 4.280419884845152e+00
45911, 3.799210737604891e+01, 8.588739823911475e+00, 4.301289528012965e+00
45912, 3.802637521150743e+01, 8.783481488357584e+00, 4.321734938483055e+00
45913, 3.806041197306693e+01, 8.976626595753737e+00, 4.341650012120947e+00
45914, 3.809400370939003e+01, 9.167086770115441e+00, 4.360845447283835e+00
45915, 3.812695297368459e+01, 9.353789440377474e+00, 4.379210097673282e+00
45916, 3.815888461841274e+01, 9.534651388478352e+00, 4.396551496415446e+00
45917, 3.818964023636504e+01, 9.708813490706770e+00, 4.412813329719346e+00
45918, 3.821900341869677e+01, 9.875081892886490e+00, 4.427920487613318e+00
45919, 3.824668950626267e+01, 1.003186895005188e+01, 4.441777597640068e+00
45920, 3.827172814298557e+01, 1.017369401478098e+01, 4.453975837360304e+00
45921, 3.829336928228262e+01, 1.029631063346746e+01, 4.464256132114740e+00
45922, 3.831114753712943e+01, 1.039706853295484e+01, 4.472504540641797e+00
45923, 3.832566471743176e+01, 1.047935954633373e+01, 4.479105861811115e+00
45924, 3.833758789952547e+01, 1.054695447789942e+01, 4.484440656444673e+00
45925, 3.834750965854660e+01, 1.060320726566220e+01, 4.488821967081121e+00
45926, 3.835584570364011e+01, 1.065047195896747e+01, 4.492463386424432e+00
45927, 3.836288510723618e+01, 1.069038603549560e+01, 4.495510822324010e+00
45928, 3.836884468464981e+01, 1.072417802478101e+01, 4.498071435351570e+00
45929, 3.837389094862405e+01, 1.075279164070534e+01, 4.500225987526902e+00
45930, 3.837816351429106e+01, 1.077701830587757e+01, 4.502040561620102e+00
45931, 3.838177761420267e+01, 1.079751130993195e+01, 4.503568667317821e+00
45932, 3.838482577530576e+01, 1.081479526054746e+01, 4.504852679662775e+00
45933, 3.838737659391235e+01, 1.082925910535558e+01, 4.505923842392277e+00
45934, 3.838948412686872e+01, 1.084120936548782e+01, 4.506806572568000e+00
45935, 3.839120772967700e+01, 1.085098261321954e+01, 4.507526968966268e+00
45936, 3.839261209271024e+01, 1.085894567110216e+01, 4.508112925918311e+00
45937, 3.839376873380289e+01, 1.086550407204760e+01, 4.508594845091762e+00
45938, 3.839476700000003e+01, 1.087116444000000e+01, 4.509010286000002e+00
45939, 3.838941185120132e+01, 1.087116444000000e+01, 4.511138904451019e+00
45940, 3.838223720008846e+01, 1.087116444000002e+01, 4.513884490041769e+00
45941, 3.837207504594491e+01, 1.087116444000000e+01, 4.517552030973548e+00
45942, 3.835804117096416e+01, 1.087116444000000e+01, 4.522284198749023e+00
45943, 3.833911160354065e+01, 1.087116444000002e+01, 4.528202724678241e+00
45944, 3.831448868894120e+01, 1.087116443999998e+01, 4.535306264684565e+00
45945, 3.828309949986703e+01, 1.087116444000000e+01, 4.543650202292090e+00
45946, 3.824381865628398e+01, 1.087116443999998e+01, 4.553256566089497e+00
45947, 3.819499494981496e+01, 1.087116443999998e+01, 4.564211449573294e+00
45948, 3.813432256258705e+01, 1.087116444000000e+01, 4.576634854924898e+00
45949, 3.805891419759784e+01, 1.087116443999998e+01, 4.590619534477519e+00
45950, 3.796521546268762e+01, 1.087116443999998e+01, 4.606270871470082e+00
45951, 3.784891899381800e+01, 1.087116444000002e+01, 4.623814625881693e+00
45952, 3.770497420003911e+01, 1.087116444000002e+01, 4.643781035564627e+00
45953, 3.752766042143523e+01, 1.087116443999999e+01, 4.667200410289338e+00
45954, 3.731020543063209e+01, 1.087116444000000e+01, 4.695572315729627e+00
45955, 3.704304341755129e+01, 1.087116444000000e+01, 4.730398272708578e+00
45956, 3.672113156324829e+01, 1.087116444000002e+01, 4.770956450660435e+00
45957, 3.636379640439329e+01, 1.087116443999999e+01, 4.811637626632500e+00
45958, 3.599094925430255e+01, 1.087116444000000e+01, 4.847526687824138e+00
45959, 3.561482452850676e+01, 1.087116444000000e+01, 4.877136797930028e+00
45960, 3.523732670225479e+01, 1.087116444000000e+01, 4.901337431643488e+00
45961, 3.486384362896696e+01, 1.087116443999998e+01, 4.920321350076481e+00
45962, 3.449486906081108e+01, 1.087116443999998e+01, 4.933793221404043e+00
45963, 3.413075566982408e+01, 1.087116444000000e+01, 4.941304733508248e+00
45964, 3.377411769238959e+01, 1.087116444000000e+01, 4.942793419011162e+00
45965, 3.342279681797909e+01, 1.087116444000002e+01, 4.938601926089897e+00
45966, 3.308550455010622e+01, 1.087116444000002e+01, 4.929278620310235e+00
45967, 3.276577240443883e+01, 1.087116443999998e+01, 4.915299594035392e+00
45968, 3.247738499179361e+01, 1.087116444000001e+01, 4.897827169367685e+00
45969, 3.222853719947403e+01, 1.087116443999994e+01, 4.878421410665783e+00
45970, 3.202340329829342e+01, 1.087116443999998e+01, 4.858744079448194e+00
45971, 3.185404297281126e+01, 1.087116443999955e+01, 4.839269720528326e+00
45972, 3.171421246377904e+01, 1.087116443999921e+01, 4.820245968609427e+00
45973, 3.159821239571952e+01, 1.087116444000001e+01, 4.801685023128206e+00
45974, 3.150181569719208e+01, 1.087116443999992e+01, 4.783547233640431e+00
45975, 3.142167640985664e+01, 1.087116443999999e+01, 4.765729208538351e+00
45976, 3.135501946890185e+01, 1.087116443999998e+01, 4.748068272824228e+00
45977, 3.129969017328005e+01, 1.087116444000207e+01, 4.730395755285247e+00
45978, 3.125407345220452e+01, 1.087116444000005e+01, 4.712579086481946e+00
45979, 3.121696965438562e+01, 1.087116443999987e+01, 4.694526833121794e+00
45980, 3.118755828505768e+01, 1.087116443999964e+01, 4.676238433876890e+00
45981, 3.116542827920498e+01, 1.087116444000002e+01, 4.657965102480431e+00
45982, 3.115026748194142e+01, 1.087116444000028e+01, 4.640376937341014e+00
45983, 3.114127887265904e+01, 1.087116444000000e+01, 4.624375753690001e+00
45984, 3.113704319987307e+01, 1.087116443999997e+01, 4.610708587565575e+00
45985, 3.113582038000008e+01, 1.087116444000002e+01, 4.599197812000003e+00
45986, 3.112880074237351e+01, 1.086194570906818e+01, 4.598900188584942e+00
45987, 3.111958571032773e+01, 1.084984381599181e+01, 4.598510177530110e+00
45988, 3.110716860768403e+01, 1.083353671785346e+01, 4.597985887397237e+00
45989, 3.109086457550471e+01, 1.081212501275713e+01, 4.597299638773620e+00
45990, 3.106966607482079e+01, 1.078428554507477e+01, 4.596411029700214e+00
45991, 3.104228017029962e+01, 1.074832038963045e+01, 4.595269129767845e+00
45992, 3.100704900047501e+01, 1.070205245249158e+01, 4.593810107207664e+00
45993, 3.096184808157162e+01, 1.064269201522359e+01, 4.591954526756490e+00
45994, 3.090395624818989e+01, 1.056666614634106e+01, 4.589604411310799e+00
45995, 3.082984659606054e+01, 1.046934461693727e+01, 4.586638581330099e+00
45996, 3.073481524794469e+01, 1.034455339015720e+01, 4.582904056270602e+00
45997, 3.061283684083818e+01, 1.018438747033793e+01, 4.578220551652525e+00
45998, 3.045882234321536e+01, 9.982175137517972e+00, 4.572484888550920e+00
45999, 3.028078121549607e+01, 9.748432557210590e+00, 4.566112815277521e+00
46000, 3.009220937789028e+01, 9.500866629295670e+00, 4.559681027696644e+00
46001, 2.989670159658271e+01, 9.244178253437656e+00, 4.553374914118909e+00
46002, 2.969349652002559e+01, 8.977344763176479e+00, 4.547231473338964e+00
46003, 2.948350291816823e+01, 8.701520723234207e+00, 4.541337100220078e+00
46004, 2.926688974136403e+01, 8.416843345682008e+00, 4.535693956789900e+00
46005, 2.904243327261273e+01, 8.121790254344381e+00, 4.530338465002306e+00
